Leg1_x,Leg1_y,Leg1_z,Leg2_x,Leg2_y,Leg2_z,Leg3_x,Leg3_y,Leg3_z,Leg4_x,Leg4_y,Leg4_z,deltaTime,XGyro,YGyro
149.17949278797937,237.55940126940257,-64.92463243301317,150.81339795530346,235.18726946663622,66.01476153930643,150.81339795530346,35.02955013976418,-190.1947163459535,149.17949278797937,37.40168194253053,191.28484545224683,10,0.10598504543304443,2.1989831924438477
148.06631779994586,238.23758287612043,-65.59540220569066,151.8946516587386,232.66467004096444,68.11702548936383,151.8946516587386,35.0625243021651,-189.2578268794906,148.06631779994586,40.63543713732109,191.7794501631638,10,0.11010055243968964,2.101505756378174
148.06631779994586,238.23758287612043,-65.59540220569066,151.8946516587386,232.66467004096444,68.11702548936383,151.8946516587386,35.0625243021651,-189.2578268794906,148.06631779994586,40.63543713732109,191.7794501631638,10,0.16452917456626892,1.905786156654358
148.21363311411466,237.52497505512068,-66.45916278532674,151.75300619138437,232.36518707388305,68.77377284715395,151.75300619138437,36.1770477088709,-189.23813318791366,148.21363311411466,41.33683569010853,191.55274324974084,11,0.17917993664741516,1.7703055143356323
148.25584157621063,235.4666618297759,-69.48341770803144,151.71234174363553,230.39944183558873,71.67978094612748,151.71234174363553,39.77049940457891,-188.78370137176114,148.25584157621063,44.83771939876607,190.9800646098572,10,0.03929382935166359,1.5458439588546753
148.25584157621063,235.4666618297759,-69.48341770803144,151.71234174363553,230.39944183558873,71.67978094612748,151.71234174363553,39.77049940457891,-188.78370137176114,148.25584157621063,44.83771939876607,190.9800646098572,11,-0.018862396478652954,1.4583224058151245
146.98465080909557,237.25683785153464,-68.71821202278927,152.92148087088873,228.55322064637195,72.49009654069808,152.92148087088873,37.952286546051965,-187.9855248001428,146.98465080909557,46.65590375121465,191.7574093180516,10,0.013284331187605858,1.2958931922912598
148.10234883583854,234.10090813794113,-71.71199751374085,151.8600476651323,228.5687822427695,74.04514329239164,151.8600476651323,42.299534654668705,-188.28246943333767,148.10234883583854,47.83166054984035,190.61561521198848,10,0.05280456691980362,1.1922187805175781
148.10234883583854,234.10090813794113,-71.71199751374085,151.8600476651323,228.5687822427695,74.04514329239164,151.8600476651323,42.299534654668705,-188.28246943333767,148.10234883583854,47.83166054984035,190.61561521198848,11,0.0046966802328825,0.917896032333374
147.90739678403224,235.1396437104004,-70.48428992082698,152.0469681475771,229.0575431114879,73.08332935753539,152.0469681475771,40.701850568279184,-188.3585194327576,147.90739678403224,46.7839511671917,190.95755886946597,10,-0.03126021474599838,0.8411833643913269
147.70656291005548,233.36365099017792,-73.35408810274247,152.23873488558473,226.66894067732383,76.114396408872,152.23873488558473,43.954671159304866,-187.69571489447526,147.70656291005548,50.64938147215895,190.45602320060482,11,0.09563419222831726,0.9188334941864014
147.70656291005548,233.36365099017792,-73.35408810274247,152.23873488558473,226.66894067732383,76.114396408872,152.23873488558473,43.954671159304866,-187.69571489447526,147.70656291005548,50.64938147215895,190.45602320060482,10,0.15741512179374695,0.9368794560432434
149.12760183970346,229.44941801145978,-76.79852646624484,150.8643656288566,226.87218434282047,77.82729295752016,150.8643656288566,49.16814116197739,-188.0156086603796,149.12760183970346,51.7453748306167,189.0443751516549,10,0.15346837043762207,0.9667683839797974
148.37459744568633,229.92921809436595,-77.21446069971465,151.5977370838957,225.13926083300538,79.10592577440242,151.5977370838957,49.087464727275346,-187.39296167917166,148.37459744568633,53.877421988635916,189.2844267538594,10,0.11889234930276871,1.0945658683776855
148.37459744568633,229.92921809436595,-77.21446069971465,151.5977370838957,225.13926083300538,79.10592577440242,151.5977370838957,49.087464727275346,-187.39296167917166,148.37459744568633,53.877421988635916,189.2844267538594,10,0.13140325248241425,1.4029768705368042
148.36662248328093,225.95929176688801,-82.56265263819328,151.6054422070498,221.102733322746,84.34978524396932,151.6054422070498,55.567190298162274,-186.15970830520456,148.36662248328093,60.4237487423043,187.9468409109806,11,0.04811011254787445,1.4186677932739258
148.01244940614356,227.25349090407042,-81.34467537308971,151.94633798898587,221.36458088614103,83.54203450295624,151.94633798898587,53.793048272050726,-186.21300871420272,148.01244940614356,59.681958289980116,188.41036784406924,10,-0.0603591613471508,1.3105064630508423
148.01244940614356,227.25349090407042,-81.34467537308971,151.94633798898587,221.36458088614103,83.54203450295624,151.94633798898587,53.793048272050726,-186.21300871420272,148.01244940614356,59.681958289980116,188.41036784406924,11,-0.1904376745223999,1.2535165548324585
146.79981113700802,228.98336142924194,-80.71707638857866,153.0946566026292,219.5597917705679,84.2321810424922,153.0946566026292,52.036791891809656,-185.5409684551136,146.79981113700802,61.4603615504837,189.05607310902712,10,-0.22652025520801544,1.3242716789245605
147.50412858092216,225.4426639127093,-84.41952896380953,152.43122003598864,218.02710490880514,87.06239458696201,152.43122003598864,57.10870220076299,-185.11932676501652,147.50412858092216,64.52426120466714,187.762192388169,11,-0.2741463780403137,1.3497182130813599
147.50412858092216,225.4426639127093,-84.41952896380953,152.43122003598864,218.02710490880514,87.06239458696201,152.43122003598864,57.10870220076299,-185.11932676501652,147.50412858092216,64.52426120466714,187.762192388169,10,-0.3342950642108917,1.346709966659546
146.73270508981108,225.4585895721473,-85.44514091774501,153.15736463281576,215.76760508517054,88.83036633997422,153.15736463281576,57.69422860959679,-184.35522789320282,146.73270508981108,67.38521309657355,187.74045331543203,11,-0.3884804844856262,1.618407964706421
146.58999086502678,222.40142985791022,-89.50021137279158,153.2904372892002,212.23113389059358,92.84399587887357,153.2904372892002,62.51941495115865,-183.17633539061825,146.58999086502678,72.68971091847531,186.52011989670024,10,-0.3175818920135498,1.925429105758667
146.58999086502678,222.40142985791022,-89.50021137279158,153.2904372892002,212.23113389059358,92.84399587887357,153.2904372892002,62.51941495115865,-183.17633539061825,146.58999086502678,72.68971091847531,186.52011989670024,10,-0.24900150299072266,1.9536960124969482
147.4669559299076,218.24926755871465,-93.40508231203732,152.46647777569547,210.62209770255018,95.77933030203336,152.46647777569547,68.15359391975122,-182.55891407635454,147.4669559299076,75.78076377591569,184.93316206635058,11,-0.22588199377059937,1.8322614431381226
146.76429013314055,220.10374633530165,-92.08896970599788,153.1278604409232,210.4094129970004,95.15498225614932,153.1278604409232,65.86732097037198,-182.53261866484843,146.76429013314055,75.56165430867323,185.5986312149999,10,-0.12562623620033264,1.7983943223953247
146.76429013314055,220.10374633530165,-92.08896970599788,153.1278604409232,210.4094129970004,95.15498225614932,153.1278604409232,65.86732097037198,-182.53261866484843,146.76429013314055,75.56165430867323,185.5986312149999,11,0.2011742889881134,1.74049973487854
149.36853469651692,214.5533910178769,-95.29108235198613,150.62724618629505,212.63035670554876,95.87986782940403,150.62724618629505,72.29983246722354,-183.11843470643493,149.36853469651692,74.22286677955167,183.70722018385283,10,0.2696477770805359,1.6172126531600952
148.05629996777395,215.22477722845775,-96.20006347040221,151.90426809802284,209.33347084574515,97.95881955275526,151.90426809802284,72.21517702250983,-182.01070291254973,148.05629996777395,78.10648340522243,183.76945899490278,10,0.36972081661224365,1.3859113454818726
148.05629996777395,215.22477722845775,-96.20006347040221,151.90426809802284,209.33347084574515,97.95881955275526,151.90426809802284,72.21517702250983,-182.01070291254973,148.05629996777395,78.10648340522243,183.76945899490278,12,0.49627697467803955,1.4371137619018555
149.5092105858766,212.15640417339807,-97.85641851122746,150.4882369642208,210.6554011787175,98.29680957808516,150.4882369642208,75.70773993106597,-182.3151424321752,149.5092105858766,77.2087429257465,182.75553349903288,10,0.6504553556442261,1.6802341938018799
149.90478344363618,207.04389439289383,-102.99542216388552,150.09512008195708,206.75013060827953,103.07409926990677,150.09512008195708,82.7428348265079,-180.60737575536047,149.90478344363618,83.0365986111222,180.6860528613817,10,0.5115295648574829,1.6428489685058594
149.90478344363618,207.04389439289383,-102.99542216388552,150.09512008195708,206.75013060827953,103.07409926990677,150.09512008195708,82.7428348265079,-180.60737575536047,149.90478344363618,83.0365986111222,180.6860528613817,11,0.38167646527290344,1.5343865156173706
147.93716385871363,210.87324284576653,-101.27111992681084,152.01847659166083,204.58164826357114,102.98579269271012,152.01847659166083,78.54332103194912,-180.14694283593832,147.93716385871363,84.8349156141445,181.86161560183763,9,0.4061446189880371,1.529900074005127
149.63104145503598,205.94833516278788,-104.50393248978209,150.36751416566216,204.80931734945432,104.79943461284127,150.36751416566216,84.43739366692046,-179.8404183381782,149.63104145503598,85.57641148025402,180.1359204612374,10,0.36774247884750366,1.473842978477478
149.63104145503598,205.94833516278788,-104.50393248978209,150.36751416566216,204.80931734945432,104.79943461284127,150.36751416566216,84.43739366692046,-179.8404183381782,149.63104145503598,85.57641148025402,180.1359204612374,11,0.12203741818666458,1.1551059484481812
147.94008593175357,210.06148777373804,-102.16019153509497,152.01567877550855,203.77154321432903,103.84594122019767,152.01567877550855,79.685324369937,-179.814389074892,147.94008593175357,85.97526892934602,181.50013875999474,10,-0.04212360084056854,0.8789255619049072
148.22853175948143,208.59005183512622,-103.40431055463453,151.7386566497584,203.165051775279,104.82692517835538,151.7386566497584,81.5783845035692,-179.49608130555805,148.22853175948143,87.0033845634164,180.91869592927895,11,0.0479259192943573,0.9457961916923523
148.22853175948143,208.59005183512622,-103.40431055463453,151.7386566497584,203.165051775279,104.82692517835538,151.7386566497584,81.5783845035692,-179.49608130555805,148.22853175948143,87.0033845634164,180.91869592927895,10,0.07131832093000412,1.0044491291046143
149.70295223941696,202.73678783411347,-107.76763609101776,150.29611082582323,201.815763946681,107.99107893921668,150.29611082582323,88.80575954666034,-178.49663459672695,149.70295223941696,89.72678343409282,178.7200774449259,10,-0.04059664160013199,1.0793967247009277
148.49223552397,203.56452487571707,-108.37915239640746,151.48392962446462,198.91338805263712,109.48194402423418,151.48392962446462,88.32805504906406,-177.58732786191388,148.49223552397,92.97919187214401,178.6901194897406,11,-0.09227558970451355,1.1790331602096558
148.49223552397,203.56452487571707,-108.37915239640746,151.48392962446462,198.91338805263712,109.48194402423418,151.48392962446462,88.32805504906406,-177.58732786191388,148.49223552397,92.97919187214401,178.6901194897406,11,-0.03901314362883568,1.4631553888320923
148.97875052203653,198.63279318809106,-112.75292645539893,151.01025917622349,195.45947250147512,113.4355708083075,151.01025917622349,94.65098938204969,-175.84409742201177,148.97875052203653,97.82431006866562,176.52674177492037,10,-0.06849712133407593,1.502968668937683
148.74239128418037,199.41418653423685,-112.26257435861812,151.24098356464322,195.51300313995006,113.11024715634626,151.24098356464322,93.73495743521642,-175.95979899668828,148.74239128418037,97.6361408295032,176.80747179441641,11,-0.22015175223350525,1.3755173683166504
147.7858239649405,200.5600483922717,-112.25485042171324,152.16314812063172,193.72322644462113,113.7293894939945,152.16314812063172,92.6656611488838,-175.49662694105143,147.7858239649405,99.50248309653438,176.97116601333266,10,-0.34654852747917175,1.382933259010315
147.7858239649405,200.5600483922717,-112.25485042171324,152.16314812063172,193.72322644462113,113.7293894939945,152.16314812063172,92.6656611488838,-175.49662694105143,147.7858239649405,99.50248309653438,176.97116601333266,10,-0.33846792578697205,1.5502479076385498
147.5027633140844,197.1623248366863,-115.90081257240679,152.4325154543002,189.43285861414978,117.41658257707068,152.4325154543002,97.19069542513664,-173.62426540207446,147.5027633140844,104.92016164767317,175.14003540673832,11,-0.3244361877441406,1.5727685689926147
147.5027633140844,197.1623248366863,-115.90081257240679,152.4325154543002,189.43285861414978,117.41658257707068,152.4325154543002,97.19069542513664,-173.62426540207446,147.5027633140844,104.92016164767317,175.14003540673832,10,-0.3285878300666809,1.5854450464248657
147.824657598619,195.6417838296941,-116.97909147364904,152.12606910792914,188.89096616008314,118.26786282757182,152.12606910792914,99.00619104847115,-173.22914711116516,147.824657598619,105.75700871808212,174.51791846508797,11,-0.34707072377204895,1.8495466709136963
147.36936365457524,192.24635695770914,-120.65584029152645,152.55891323620648,184.0727464698989,122.050775067754,152.55891323620648,103.43368015294902,-171.11755081920876,147.36936365457524,111.60729064075926,172.51248559543632,10,-0.37953323125839233,1.9611599445343018
147.36936365457524,192.24635695770914,-120.65584029152645,152.55891323620648,184.0727464698989,122.050775067754,152.55891323620648,103.43368015294902,-171.11755081920876,147.36936365457524,111.60729064075926,172.51248559543632,10,-0.44146227836608887,1.825170874595642
146.52673558531654,193.36734833060052,-120.57615936018875,153.3492940220824,182.62043039810285,122.40242872187137,153.3492940220824,102.31612614292223,-170.82290671404775,146.52673558531654,113.0630440754199,172.6491760757304,10,-0.4665556252002716,1.7624964714050293
146.4086158888997,191.82305795946053,-122.11782892939088,153.4589950184818,180.70225147924623,123.9144304504161,153.4589950184818,104.25523403502017,-169.95021506849287,146.4086158888997,115.37604051523446,171.74681658951806,10,-0.4989084005355835,1.7689242362976074
146.4086158888997,191.82305795946053,-122.11782892939088,153.4589950184818,180.70225147924623,123.9144304504161,153.4589950184818,104.25523403502017,-169.95021506849287,146.4086158888997,115.37604051523446,171.74681658951806,10,-0.40464916825294495,1.5639848709106445
146.54872576160096,190.99862740962766,-122.70590252950795,153.32884166241314,180.2991567852032,124.4026497871018,153.32884166241314,105.22312789059737,-169.68144632865057,146.54872576160096,115.92259851502183,171.37819358624438,11,-0.19563694298267365,1.3865545988082886
147.36385202311936,188.42151914164506,-124.09524416794001,152.56412804551445,180.2070856258852,125.34478236191559,152.56412804551445,108.12217002172702,-169.2039744390113,147.36385202311936,116.33660353748687,170.45351263298687,10,0.041089050471782684,1.4690686464309692
147.36385202311936,188.42151914164506,-124.09524416794001,152.56412804551445,180.2070856258852,125.34478236191559,152.56412804551445,108.12217002172702,-169.2039744390113,147.36385202311936,116.33660353748687,170.45351263298687,11,0.19626925885677338,1.56736159324646
148.91045336691735,181.4735466210055,-128.34385157086126,151.07704612909964,178.04091933228247,128.79194715965014,151.07704612909964,115.99479835232731,-167.17540593878624,148.91045336691735,119.42742564105035,167.62350152757512,10,0.29526448249816895,1.4347865581512451
147.94276072848504,183.63793836507665,-127.58698255877691,152.0131175710456,177.19170264250621,128.44855782795048,152.0131175710456,113.69049359630596,-167.32658173339928,147.94276072848504,120.13672931887639,168.1881570025729,10,0.3220873773097992,1.3220453262329102
147.94276072848504,183.63793836507665,-127.58698255877691,152.0131175710456,177.19170264250621,128.44855782795048,152.0131175710456,113.69049359630596,-167.32658173339928,147.94276072848504,120.13672931887639,168.1881570025729,12,0.3385591506958008,1.3205124139785767
148.03689079034666,181.9862493849332,-128.8700602768754,151.92289386616102,175.8264341441952,129.65003448083894,151.92289386616102,115.61231268727406,-166.55287907602275,148.03689079034666,121.77212792801205,167.33285327998624,10,0.25560063123703003,1.2870441675186157
147.56072468159635,180.67113019897644,-130.47279376698884,152.3774870924576,173.0272534910263,131.36830366710075,152.3774870924576,117.25265903982913,-165.3757249543413,147.56072468159635,124.89653574777927,166.27123485445316,10,0.16233229637145996,1.11101233959198
147.56072468159635,180.67113019897644,-130.47279376698884,152.3774870924576,173.0272534910263,131.36830366710075,152.3774870924576,117.25265903982913,-165.3757249543413,147.56072468159635,124.89653574777927,166.27123485445316,11,0.1996833235025406,1.0710723400115967
147.76914711084498,180.74650609102056,-130.18603309286084,152.17906225693605,173.7497520652944,131.01846943079346,152.17906225693605,117.12034013632712,-165.62463587256826,147.76914711084498,124.11709416205329,166.45707221050083,9,0.266952782869339,1.1905142068862915
148.654874100487,175.43195442014797,-133.50756409344535,151.32612365863832,171.18545498928302,133.9362678618495,151.32612365863832,123.03902474326048,-163.63959062725615,148.654874100487,127.28552417412544,164.0682943956603,11,0.28928887844085693,1.1864768266677856
148.7268103602055,174.6709976323175,-134.02699884388437,151.25615275259935,170.6489270793213,134.421251570491,151.25615275259935,123.88743747725943,-163.29239226311893,148.7268103602055,127.90950803025561,163.6866449897255,11,0.2413405328989029,1.0426217317581177
148.7268103602055,174.6709976323175,-134.02699884388437,151.25615275259935,170.6489270793213,134.421251570491,151.25615275259935,123.88743747725943,-163.29239226311893,148.7268103602055,127.90950803025561,163.6866449897255,10,0.20294451713562012,1.0471605062484741
148.27396030082434,175.3340125369139,-133.99045158324003,151.69487479185068,169.89409690379546,134.5226666787047,151.69487479185068,123.22104235705626,-163.1996374894503,148.27396030082434,128.6609579901747,163.73185258491498,10,0.1448749303817749,1.188302993774414
148.27396030082434,175.3340125369139,-133.99045158324003,151.69487479185068,169.89409690379546,134.5226666787047,151.69487479185068,123.22104235705626,-163.1996374894503,148.27396030082434,128.6609579901747,163.73185258491498,11,-0.028594469651579857,1.1341466903686523
147.26084017667017,173.76464793743938,-136.27904594720093,152.66148266454292,165.16571624296614,136.99961018765583,152.66148266454292,125.13913188344178,-161.32627073375915,147.26084017667017,133.73806357791503,162.046834974214,11,-0.1173475980758667,1.0834285020828247
147.70248053677943,172.8379070176504,-136.5261838698109,152.24262463543351,165.60840323661708,137.1239837221043,152.24262463543351,126.10746410536959,-161.2456534370018,147.70248053677943,133.3369678864029,161.84345328929527,10,-0.1252937912940979,1.254333257675171
147.95577408536496,168.98615371553004,-139.1553349401775,152.00065482064736,162.537927308899,139.5898930209528,152.00065482064736,130.30770032212416,-159.32530953422895,147.95577408536496,136.7559267287552,159.75986761500423,10,-0.08915397524833679,1.4363629817962646
147.95577408536496,168.98615371553004,-139.1553349401775,152.00065482064736,162.537927308899,139.5898930209528,152.00065482064736,130.30770032212416,-159.32530953422895,147.95577408536496,136.7559267287552,159.75986761500423,11,-0.1390121877193451,1.3935582637786865
147.79091235543996,167.38058624182017,-140.5025919549559,152.15829134713368,160.41466804771864,140.9153418974591,152.15829134713368,132.0624268095621,-158.24541967357533,147.79091235543996,139.02834500366365,158.6581696160785,10,-0.184772327542305,1.2481001615524292
147.430650420426,168.69346226296628,-139.9147576205766,152.50088677137637,160.60811867333408,140.4205936436009,152.50088677137637,130.67838830113018,-158.6440873783065,147.430650420426,138.7637318907624,159.1499234013308,10,-0.18822553753852844,1.1853790283203125
147.430650420426,168.69346226296628,-139.9147576205766,152.50088677137637,160.60811867333408,140.4205936436009,152.50088677137637,130.67838830113018,-158.6440873783065,147.430650420426,138.7637318907624,159.1499234013308,10,-0.22475698590278625,1.1477162837982178
147.20779431499784,167.45285381862936,-141.05021972720374,152.71153427579185,158.67264790743795,141.5389440526625,152.71153427579185,132.0330721494898,-157.7202225305083,147.20779431499784,140.81327806068123,158.20894685596699,11,-0.3451685905456543,1.0432052612304688
146.366152766997,167.63084959352778,-141.78237061827997,153.4983665528299,156.24981699644252,142.36133463896772,153.4983665528299,131.89704078671377,-157.01964107184875,146.366152766997,143.27807338379904,157.5986050925365,10,-0.4394882023334503,0.9309502243995667
146.366152766997,167.63084959352778,-141.78237061827997,153.4983665528299,156.24981699644252,142.36133463896772,153.4983665528299,131.89704078671377,-157.01964107184875,146.366152766997,143.27807338379904,157.5986050925365,10,-0.4628022015094757,0.901275634765625
145.83476698006848,167.89257068929277,-142.13370074425785,153.98817099401515,154.8804941357893,142.76522136616882,153.98817099401515,131.64404145305488,-156.67123799339936,145.83476698006848,144.65611800655836,157.30275861531032,10,-0.4908806383609772,0.891011118888855
145.785473711139,165.90933696996373,-143.60705448640186,154.03333709572962,152.74137530265662,144.1294133567534,154.03333709572962,133.74158665457574,-155.49388419619135,145.785473711139,146.90954832188285,156.01624306654293,10,-0.4775175452232361,0.8482153415679932
145.785473711139,165.90933696996373,-143.60705448640186,154.03333709572962,152.74137530265662,144.1294133567534,154.03333709572962,133.74158665457574,-155.49388419619135,145.785473711139,146.90954832188285,156.01624306654293,11,-0.40999525785446167,0.842986524105072
146.07378275488327,164.8070958940239,-144.09669076944584,153.768519228441,152.52087414702163,144.54887390831834,153.768519228441,134.8912981208748,-155.1268156777619,146.07378275488327,147.17751986787707,155.5789988166344,10,-0.38642629981040955,0.961270809173584
145.49910371720057,162.98698471361195,-145.94433870569134,154.29483130547067,148.93781237113785,146.30056910479306,154.29483130547067,136.7876953219203,-153.54541664156352,145.49910371720057,150.8368676643944,153.90164704066524,10,-0.4055043160915375,0.9822758436203003
145.49910371720057,162.98698471361195,-145.94433870569134,154.29483130547067,148.93781237113785,146.30056910479306,154.29483130547067,136.7876953219203,-153.54541664156352,145.49910371720057,150.8368676643944,153.90164704066524,12,-0.4016566574573517,0.9811567068099976
144.94035460043182,163.1788793695839,-146.36816512732457,154.80066562400918,147.42824886317212,146.72464761889125,154.80066562400918,136.58226771569232,-153.15263007584508,144.94035460043182,152.33289822210412,153.50911256741176,9,-0.3632758557796478,1.0791476964950562
144.94770193306567,161.06303345541883,-147.80972536084505,154.7940513682563,145.3321616520735,148.0258566365839,154.7940513682563,138.74704265457743,-151.9289080125808,144.94770193306567,154.47791445792276,152.14503928831965,12,-0.28407222032546997,1.165009617805481
144.94770193306567,161.06303345541883,-147.80972536084505,154.7940513682563,145.3321616520735,148.0258566365839,154.7940513682563,138.74704265457743,-151.9289080125808,144.94770193306567,154.47791445792276,152.14503928831965,10,-0.1834380328655243,1.1544182300567627
145.70784856745718,158.38926835630676,-148.85358912200547,154.10437061501676,144.9737806668211,148.95122714557198,154.10437061501676,141.48526400432323,-151.03607829685376,145.70784856745718,154.90075169380887,151.1337163204202,10,-0.08968983590602875,1.2417680025100708
145.35617278119628,156.97862234909468,-150.12951769802095,154.42477520296165,142.48894386299884,150.11757027953814,154.42477520296165,142.88417847337718,-149.88226677576682,145.35617278119628,157.37385695947302,149.87031935728402,10,0.038857609033584595,1.2913618087768555
145.35617278119628,156.97862234909468,-150.12951769802095,154.42477520296165,142.48894386299884,150.11757027953814,154.42477520296165,142.88417847337718,-149.88226677576682,145.35617278119628,157.37385695947302,149.87031935728402,11,0.21982786059379578,1.1070903539657593
146.98005348986283,155.01669578934005,-149.80855905730448,152.92579611450066,145.51668041225432,149.82030251165133,152.92579611450066,144.92414949955278,-150.1793312596223,146.98005348986283,154.4241648766385,150.19107471396921,10,0.1631574183702469,0.8857939839363098
145.32958209355536,157.4235239498709,-149.86377157578158,154.4489080179266,142.85280071311303,149.876388851066,154.4489080179266,142.4377280842022,-150.1234314363503,145.32958209355536,157.0084513209601,150.13604871163471,10,0.18195581436157227,0.8010753393173218
145.32958209355536,157.4235239498709,-149.86377157578158,154.4489080179266,142.85280071311303,149.876388851066,154.4489080179266,142.4377280842022,-150.1234314363503,145.32958209355536,157.0084513209601,150.13604871163471,11,0.43833452463150024,0.5522872805595398
147.6203008852438,154.77417039966173,-149.33141007987598,152.3208564511911,147.2637604063683,149.36396261804794,152.3208564511911,145.18618440187686,-150.63153496100415,147.6203008852438,152.69659439517028,150.66408749917616,11,0.5452841520309448,0.21657022833824158
147.46172041113726,155.4664979701251,-149.03927503892095,152.47144140471704,147.46219163190372,149.08897654404922,152.47144140471704,144.48588785020095,-150.90178309547605,147.46172041113726,152.49019418842232,150.95148460060426,11,0.5406033992767334,0.21639937162399292
147.46172041113726,155.4664979701251,-149.03927503892095,152.47144140471704,147.46219163190372,149.08897654404922,152.47144140471704,144.48588785020095,-150.90178309547605,147.46172041113726,152.49019418842232,150.95148460060426,10,0.6515678763389587,0.4385518729686737
148.1652842822864,149.28623934250882,-152.26266816869457,151.79954228704196,143.48012492478412,152.17571266463415,151.79954228704196,150.65811041287745,-147.77053965613385,148.1652842822864,156.46422483060215,147.68358415207348,11,0.8215863704681396,0.5529014468193054
149.34388242265976,147.2672691782847,-152.3385544928134,150.65156378507697,145.1781313686497,152.30579760230444,150.65156378507697,152.69301032549373,-147.63529078879895,149.34388242265976,154.78214813512872,147.60253389829,10,0.8211836814880371,0.44427764415740967
149.34388242265976,147.2672691782847,-152.3385544928134,150.65156378507697,145.1781313686497,152.30579760230444,150.65156378507697,152.69301032549373,-147.63529078879895,149.34388242265976,154.78214813512872,147.60253389829,10,0.7927194237709045,0.4194861054420471
149.07356586795282,149.21214202781763,-151.412281203134,150.917380849719,146.26625076928187,151.384607353589,150.917380849719,150.76895572916047,-148.59424379540093,149.07356586795282,153.71484698769623,148.56656994585597,11,0.8950684666633606,0.45612379908561707
150.55692428346526,144.9188681207199,-152.55505577988077,149.43975211458206,146.7036002869905,152.58607647228337,149.43975211458206,155.03374668697015,-147.34153524433304,150.55692428346526,153.24901452069955,147.37255593673564,10,0.946634829044342,0.0961354523897171
150.55692428346526,144.9188681207199,-152.55505577988077,149.43975211458206,146.7036002869905,152.58607647228337,149.43975211458206,155.03374668697015,-147.34153524433304,150.55692428346526,153.24901452069955,147.37255593673564,10,0.8123178482055664,-0.14092658460140228
150.25328315212442,151.44616410198944,-148.83427977348055,149.7460316527368,152.25661899658112,148.82800302885204,149.7460316527368,148.5444103765569,-151.15762218219584,150.25328315212442,147.7339554819652,151.15134543756733,11,0.8465006947517395,-0.1467394232749939
151.5244246798805,145.34480106025052,-151.3353284948073,148.45041070107612,150.25621249368268,151.3801144748951,148.45041070107612,154.62697792253007,-148.59995795977386,151.5244246798805,149.7155664890979,148.6447439398617,10,0.9810061454772949,-0.1260993480682373
151.5244246798805,145.34480106025052,-151.3353284948073,148.45041070107612,150.25621249368268,151.3801144748951,148.45041070107612,154.62697792253007,-148.59995795977386,151.5244246798805,149.7155664890979,148.6447439398617,11,1.027925729751587,-0.32193446159362793
153.19739074587375,144.58123795326918,-150.11141738529665,146.68982310659572,154.9789334884259,150.11942495990115,146.68982310659572,155.34808407041132,-149.88043289319836,153.19739074587375,144.9503885352546,149.88844046780287,10,1.0882091522216797,-0.4478168487548828
153.6309222658815,144.36934492717128,-149.79938420105765,146.22291512473242,156.20574146536572,149.78291731602621,146.22291512473242,155.53888661286433,-150.21661881742295,153.6309222658815,143.7024900746699,150.20015193239146,11,1.1679840087890625,-0.4095188081264496
153.6309222658815,144.36934492717128,-149.79938420105765,146.22291512473242,156.20574146536572,149.78291731602621,146.22291512473242,155.53888661286433,-150.21661881742295,153.6309222658815,143.7024900746699,150.20015193239146,10,1.2036736011505127,-0.6336560845375061
154.97907918023026,143.74490591897654,-148.7994195708709,144.7417519818361,160.1013825069305,148.66184299386072,144.7417519818361,156.06976641190786,-151.32120206693088,154.97907918023026,139.71328982395391,151.18362548992064,11,1.146866798400879,-1.0582594871520996
155.02748863249343,147.58579812861495,-146.39142236311335,144.68772615115876,164.1013806194836,145.97925392964845,144.68772615115876,152.14264072940549,-153.8715461297013,155.02748863249343,135.62705823853685,153.4593776962364,10,0.9859180450439453,-1.3420217037200928
155.02748863249343,147.58579812861495,-146.39142236311335,144.68772615115876,164.1013806194836,145.97925392964845,144.68772615115876,152.14264072940549,-153.8715461297013,155.02748863249343,135.62705823853685,153.4593776962364,10,0.8402295112609863,-1.507857322692871
154.23765451671784,152.0529734712181,-144.36495708662568,145.56186305005855,165.90492091385872,143.83567485231322,145.56186305005855,147.6028823155432,-155.81479268067346,154.23765451671784,133.7509348729026,155.28551044636106,11,0.6572393774986267,-1.7520288228988647
155.054918782779,152.01679962352912,-143.53381324354172,144.65708729739947,168.61419956069008,142.8024326150927,144.65708729739947,147.5122814498583,-156.73285456228,155.054918782779,130.91488151269735,156.001473933831,11,0.47630634903907776,-1.8401250839233398
155.054918782779,152.01679962352912,-143.53381324354172,144.65708729739947,168.61419956069008,142.8024326150927,144.65708729739947,147.5122814498583,-156.73285456228,155.054918782779,130.91488151269735,156.001473933831,10,0.21380242705345154,-1.755417823791504
153.52839917631525,155.09145392833733,-143.10582119546626,146.3337369219073,166.57479040495727,142.5765191084218,146.3337369219073,144.50417464866612,-156.91509969201275,153.52839917631525,133.02083817204618,156.38579760496833,10,-0.15684936940670013,-1.7408123016357422
153.23505716057014,157.69078658728415,-141.66124510238677,146.64943451099913,168.19720948465033,141.08135712970977,146.64943451099913,141.78112082302118,-158.19019686439998,153.23505716057014,131.274697925655,157.61030889172298,11,-0.5059853792190552,-1.866084098815918
